timestamp,eventType,contentId,personId,sessionId,userAgent,userRegion,userCountry
1463156579,VIEW,a54,3.61E+18,-3.66E+18,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.94 Safari/537.36",SP,BR
1463158895,LIKE,a20,7.53E+18,-4.01E+18,,,
1463685225,VIEW,a64,3.74E+18,7.88E+17,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",SP,BR
1463685266,VIEW,a66,3.74E+18,7.88E+17,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",SP,BR
1463685643,VIEW,a24,7.44E+18,7.90E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",SP,BR
1463685789,VIEW,a20,-7.09E+17,-7.69E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36",SP,BR
1463686857,VIEW,a61,-6.95E+18,-4.98E+18,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",SP,BR
1463689393,VIEW,a9,2.90E+18,-7.37E+18,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",SP,BR
1463689350,VIEW,a4,5.18E+18,1.24E+18,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",SP,BR
1463687644,VIEW,a18,2.88E+18,-2.83E+18,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2740.0 Safari/537.36",SP,BR
1463687839,VIEW,a61,-2.63E+18,-4.95E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",NY,US
1463685389,VIEW,a25,3.74E+18,7.88E+17,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",SP,BR
1463686979,VIEW,a42,3.64E+18,8.74E+18,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",TX,US
1463689989,VIEW,a18,-7.27E+18,-6.72E+17,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",MG,BR
1463687774,VIEW,a8,-2.63E+18,-4.95E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",NY,US
1463687129,VIEW,a41,5.13E+18,2.88E+18,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",MG,BR
1463688893,VIEW,a67,-1.03E+18,-3.22E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",CA,US
1463689074,VIEW,a18,-3.60E+18,-4.55E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",SP,BR
1463689144,VIEW,a23,8.02E+17,-7.95E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",MG,BR
1463688008,VIEW,a10,-2.90E+18,-5.77E+18,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",SP,BR
1463687930,VIEW,a12,-1.44E+18,8.86E+18,Android - Native Mobile App,CA,US
1463685277,VIEW,a38,3.74E+18,7.88E+17,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",SP,BR
1463687510,VIEW,a56,3.74E+18,7.88E+17,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",SP,BR
1463685602,VIEW,a15,7.02E+18,2.97E+18,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",RJ,BR
1463687370,VIEW,a70,-2.38E+18,-7.30E+18,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",SP,BR
1463688895,LIKE,a34,-1.03E+18,-3.22E+18,,,
1463689402,VIEW,a13,-9.16E+18,1.51E+17,Android - Native Mobile App,CA,US
1463687458,VIEW,a7,3.74E+18,7.88E+17,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",SP,BR
1463689654,LIKE,a16,2.90E+18,-7.37E+18,,,
1463686992,BOOKMARK,a70,2.55E+18,-4.88E+18,,,
1463687578,VIEW,a13,3.74E+18,7.88E+17,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",SP,BR
1463689349,LIKE,a52,-3.60E+18,-4.55E+18,,,
1463688091,VIEW,a22,-7.09E+17,-7.69E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36",SP,BR
1463686591,VIEW,a36,5.13E+18,2.88E+18,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",MG,BR
1463688735,VIEW,a61,-9.02E+18,5.70E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",MG,BR
1463685303,VIEW,a39,-2.90E+18,-5.77E+18,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",SP,BR
1463687066,VIEW,a66,5.68E+18,-5.89E+18,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",SP,BR
1463685325,VIEW,a47,3.74E+18,7.88E+17,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",SP,BR
1463687177,BOOKMARK,a39,5.13E+18,2.88E+18,,,
1463688115,VIEW,a6,-7.09E+17,-7.69E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36",SP,BR
1463688903,BOOKMARK,a13,-1.03E+18,-3.22E+18,,,
1462745837,VIEW,a43,-1.44E+18,5.42E+18,Android - Native Mobile App,SP,BR
1462747452,LIKE,a20,-1.44E+18,5.42E+18,,,
1462647064,VIEW,a38,8.97E+18,-6.08E+18,Android - Native Mobile App,TX,US
1462743872,VIEW,a3,-1.03E+18,-3.68E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.36 Safari/537.36",NY,US
1462745523,VIEW,a70,-1.44E+18,5.42E+18,Android - Native Mobile App,SP,BR
1462745818,LIKE,a46,-1.44E+18,5.42E+18,,,
1459218958,VIEW,a52,2.42E+18,9.18E+18,Android - Native Mobile App,NJ,US
1459220170,VIEW,a48,8.77E+18,7.10E+18,"Mozilla/5.0 (X11; CrOS x86_64 7834.60.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.95 Safari/537.36",NJ,US
1459218971,VIEW,a53,2.42E+18,9.18E+18,Android - Native Mobile App,NJ,US
1463598898,VIEW,a65,6.92E+18,4.09E+18,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",SP,BR
1463600500,VIEW,a34,4.37E+17,6.45E+18,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",MG,BR
1463599910,VIEW,a40,5.51E+18,-7.31E+18,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",SP,BR
1463600518,VIEW,a40,-5.82E+18,-7.62E+18,Android - Native Mobile App,,ZZ
1463765033,VIEW,a29,3.30E+18,7.11E+18,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",SP,BR
1463765449,VIEW,a62,6.81E+18,8.13E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",SP,BR
1463763074,VIEW,a35,8.82E+17,-7.12E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",MG,BR
1463765205,VIEW,a14,-9.02E+18,-1.49E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",MG,BR
1463764800,VIEW,a70,-3.36E+18,5.76E+18,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36 Vivaldi/1.1.453.59",SP,BR
1463765071,FOLLOW,a46,3.30E+18,7.11E+18,,,
1463765069,LIKE,a56,3.30E+18,7.11E+18,,,
1463762912,VIEW,a39,4.31E+18,2.59E+18,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",SP,BR
1463764742,VIEW,a46,-3.36E+18,5.76E+18,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36 Vivaldi/1.1.453.59",SP,BR
1463764829,VIEW,a4,-1.03E+18,-3.52E+18,Android - Native Mobile App,CA,US
1463765065,COMMENT CREATED,a61,3.30E+18,7.11E+18,,,
1463764776,VIEW,a49,-3.36E+18,5.76E+18,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36 Vivaldi/1.1.453.59",SP,BR
1463765879,VIEW,a61,-2.51E+18,7.35E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",MG,BR
1463762818,VIEW,a11,4.31E+18,2.59E+18,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",SP,BR
1463762912,VIEW,a9,4.31E+18,2.59E+18,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",SP,BR
1464575902,BOOKMARK,a50,-7.09E+17,-2.47E+18,,,
1464575904,FOLLOW,a3,-7.09E+17,-2.47E+18,,,
1464576033,VIEW,a33,-7.09E+17,-2.47E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/601.6.17 (KHTML, like Gecko) Version/9.1.1 Safari/601.6.17",SP,BR
1464576059,VIEW,a43,-7.09E+17,-2.47E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/601.6.17 (KHTML, like Gecko) Version/9.1.1 Safari/601.6.17",SP,BR
1464576016,VIEW,a27,-7.09E+17,-2.47E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/601.6.17 (KHTML, like Gecko) Version/9.1.1 Safari/601.6.17",SP,BR
1464575890,VIEW,a31,-7.09E+17,-2.47E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/601.6.17 (KHTML, like Gecko) Version/9.1.1 Safari/601.6.17",SP,BR
1464575962,VIEW,a34,-7.09E+17,-2.47E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/601.6.17 (KHTML, like Gecko) Version/9.1.1 Safari/601.6.17",SP,BR
1464300704,VIEW,a20,-1.03E+18,-3.41E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.54 Safari/537.36",NY,US
1464297976,VIEW,a4,-1.44E+18,2.22E+18,Android - Native Mobile App,SP,BR
1464298122,VIEW,a4,-2.63E+18,-1.87E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",GA,US
1465950929,VIEW,a67,-2.63E+18,-3.91E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36",GA,US
1465951007,VIEW,a23,-1.03E+18,-5.54E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.33 Safari/537.36",NY,US
1465950730,VIEW,a14,-2.63E+18,-3.91E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36",GA,US
1465950730,VIEW,a54,-2.63E+18,-3.91E+18,,,
1465951126,VIEW,a61,-1.44E+18,6.34E+18,Android - Native Mobile App,SP,BR
1465953551,VIEW,a33,-7.09E+17,8.81E+18,,,
1465950929,VIEW,a12,-2.63E+18,-3.91E+18,,,
1465952145,VIEW,a12,-1.44E+18,6.34E+18,Android - Native Mobile App,SP,BR
1465949232,VIEW,a40,3.81E+18,-5.16E+18,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36",SP,BR
1465950535,VIEW,a45,-1.44E+18,6.34E+18,Android - Native Mobile App,SP,BR
1465953583,VIEW,a69,-7.09E+17,8.81E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12) AppleWebKit/602.1.32 (KHTML, like Gecko) Version/10.0 Safari/602.1.32",SP,BR
1465953572,VIEW,a50,-7.09E+17,8.81E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12) AppleWebKit/602.1.32 (KHTML, like Gecko) Version/10.0 Safari/602.1.32",SP,BR
1465953449,VIEW,a10,-7.09E+17,8.81E+18,,,
1465952070,VIEW,a58,-1.44E+18,6.34E+18,,,
1465951870,VIEW,a7,-1.03E+18,-5.54E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.33 Safari/537.36",NY,US
1465953550,VIEW,a7,-7.09E+17,8.81E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12) AppleWebKit/602.1.32 (KHTML, like Gecko) Version/10.0 Safari/602.1.32",SP,BR
1465952751,VIEW,a47,-8.94E+16,-5.52E+18,,,
1465953568,VIEW,a51,-3.60E+18,-3.82E+18,Android - Native Mobile App,SP,BR
1465950626,FOLLOW,a21,-1.44E+18,6.34E+18,,,
1465951010,LIKE,a62,-1.03E+18,-5.54E+18,,,
1465952750,VIEW,a11,-8.94E+16,-5.52E+18,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36",TX,US
1465951870,VIEW,a60,-1.03E+18,-5.54E+18,,,
1465950339,VIEW,a60,-1.44E+18,6.34E+18,,,
1465950479,VIEW,a15,-1.44E+18,6.34E+18,,,
1465953447,VIEW,a61,-7.09E+17,8.81E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12) AppleWebKit/602.1.32 (KHTML, like Gecko) Version/10.0 Safari/602.1.32",SP,BR
1465951936,LIKE,a53,-1.03E+18,-5.54E+18,,,
1465950504,VIEW,a44,-1.44E+18,6.34E+18,Android - Native Mobile App,SP,BR
1465951112,VIEW,a33,-1.44E+18,6.34E+18,Android - Native Mobile App,SP,BR
1465952069,VIEW,a3,-1.44E+18,6.34E+18,Android - Native Mobile App,SP,BR
1465950338,VIEW,a2,-1.44E+18,6.34E+18,Android - Native Mobile App,SP,BR
1465951007,VIEW,a43,-1.03E+18,-5.54E+18,,,
1465949233,VIEW,a1,3.81E+18,-5.16E+18,,,
1465953566,VIEW,a29,-3.60E+18,-3.82E+18,,,
1465950478,VIEW,a45,-1.44E+18,6.34E+18,Android - Native Mobile App,SP,BR
1463806250,VIEW,a33,-1.58E+18,6.22E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) SmartCanvas/0.1.0 Chrome/49.0.2623.75 Electron/0.37.2 Safari/537.36",BC,CA
1464003347,VIEW,a30,-2.34E+18,5.13E+18,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",SP,BR
1464003187,VIEW,a59,-2.51E+18,-4.94E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",MG,BR
1464004325,VIEW,a39,-4.36E+18,-8.79E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",SP,BR
1464001788,VIEW,a36,-7.71E+18,4.77E+18,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",SP,BR
1464002993,VIEW,a59,-2.51E+18,-4.94E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",MG,BR
1464003728,VIEW,a15,4.79E+18,2.29E+18,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",SP,BR
1464001464,VIEW,a58,-4.05E+18,8.20E+18,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",SP,BR
1464004079,VIEW,a60,4.25E+18,-1.92E+18,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",SP,BR
1464002105,VIEW,a42,3.12E+18,-6.67E+18,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",SP,BR
1464003259,VIEW,a68,-9.06E+18,-5.33E+18,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",SP,BR
1464003111,VIEW,a19,-2.51E+18,-4.94E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",MG,BR
1464002435,VIEW,a70,-4.16E+18,2.86E+18,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36",SP,BR
1464004017,VIEW,a43,-4.14E+18,-8.21E+18,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",SP,BR
1464001454,VIEW,a41,-7.27E+18,-8.91E+17,Android - Native Mobile App,MG,BR
1464002659,VIEW,a11,-5.87E+18,-7.70E+17,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/601.6.17 (KHTML, like Gecko) Version/9.1.1 Safari/601.6.17",SP,BR
1464004448,LIKE,a45,-8.41E+18,-5.09E+18,,,
1464001428,VIEW,a7,-4.05E+18,8.20E+18,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",SP,BR
1464003042,LIKE,a13,-2.51E+18,-4.94E+18,,,
1464002551,VIEW,a39,-4.16E+18,2.86E+18,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36",SP,BR
1464002661,LIKE,a67,7.89E+18,7.18E+18,,,
1464003060,VIEW,a50,-2.51E+18,-4.94E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",MG,BR
1464003416,VIEW,a42,1.43E+18,-1.17E+18,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",SP,BR
1464001918,VIEW,a2,5.68E+18,-3.45E+18,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",SP,BR
1464001865,VIEW,a20,2.83E+18,-3.68E+18,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",SP,BR
1464001685,VIEW,a55,-7.71E+18,4.77E+18,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",SP,BR
1464003521,LIKE,a15,9.54E+17,-4.09E+18,,,
1464003558,VIEW,a34,7.39E+18,1.48E+18,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.47 Safari/537.36",SP,BR
1464002585,VIEW,a18,8.86E+18,7.20E+18,Android - Native Mobile App,SP,BR
1464003227,VIEW,a69,-7.24E+18,6.75E+18,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",SP,BR
1464003240,LIKE,a63,-7.24E+18,6.75E+18,,,
1464002194,VIEW,a33,-4.31E+18,5.70E+18,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",SP,BR
1464003557,VIEW,a26,-1.93E+18,8.34E+18,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.54 Safari/537.36",SP,BR
1464001544,VIEW,a54,-2.98E+18,-4.59E+18,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2741.0 Safari/537.36",MG,BR
1464003097,VIEW,a3,2.28E+16,-2.99E+18,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",SP,BR
1464003181,LIKE,a5,-2.51E+18,-4.94E+18,,,
1464003685,BOOKMARK,a10,-7.24E+18,6.75E+18,,,
1464003250,VIEW,a68,7.87E+18,3.13E+18,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",SP,BR
1464004129,VIEW,a29,-7.92E+18,8.99E+18,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",SP,BR
1464001371,VIEW,a35,-4.76E+18,2.92E+18,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",SP,BR
1464002672,VIEW,a49,7.89E+18,7.18E+18,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.86 Safari/537.36",MG,BR
1464004450,BOOKMARK,a14,-8.41E+18,-5.09E+18,,,
1464003149,BOOKMARK,a51,-2.51E+18,-4.94E+18,,,
1464003534,VIEW,a44,7.39E+18,1.48E+18,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.47 Safari/537.36",SP,BR
1464003270,VIEW,a5,7.61E+18,-8.36E+18,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",SP,BR
1464004167,VIEW,a5,-8.41E+18,-5.09E+18,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",CA,US
1464003915,VIEW,a32,-4.15E+18,6.61E+17,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",SP,BR
1464002611,VIEW,a37,3.73E+18,-2.67E+18,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.94 Safari/537.36",SP,BR
1464001906,LIKE,a68,2.83E+18,-3.68E+18,,,
1464003241,VIEW,a3,-2.51E+18,-4.94E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",MG,BR
1464003587,VIEW,a68,-1.93E+18,8.34E+18,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.54 Safari/537.36",SP,BR
1464003296,BOOKMARK,a17,-1.56E+18,3.06E+18,,,
1464003634,VIEW,a20,8.43E+18,-8.67E+17,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",SP,BR
1464001818,VIEW,a69,-2.82E+18,-4.82E+18,Android - Native Mobile App,SP,BR
1464003070,VIEW,a38,3.81E+18,-3.66E+18,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",SP,BR
